partition,global_image_id,image_filename,image_relative_path,label_filename,label_relative_path,annotation_count,is_empty,label_size_bytes,label_sha256
kitti_train,2124,002123.png,data/processed/milestone_3/images/kitti/train/002123.png,002123.txt,data/processed/milestone_3/annotations/yolo/kitti/train/002123.txt,3,False,162,5763330070f0c0348261ad8e9e5fde625da2fa4aadab928f7d293b1eb0b15f2d
kitti_train,2125,002124.png,data/processed/milestone_3/images/kitti/train/002124.png,002124.txt,data/processed/milestone_3/annotations/yolo/kitti/train/002124.txt,5,False,270,d35d77f64e1e07e2de6eb1a349a9ec3ffce97c8360b4505f9d1ab821153dfe1b
kitti_train,2126,002125.png,data/processed/milestone_3/images/kitti/train/002125.png,002125.txt,data/processed/milestone_3/annotations/yolo/kitti/train/002125.txt,2,False,108,d9fd8ff8b9ac23a9060f164dc07007b2cfaa81f4afa7fa957bdf269766e4995a
kitti_train,2127,002126.png,data/processed/milestone_3/images/kitti/train/002126.png,002126.txt,data/processed/milestone_3/annotations/yolo/kitti/train/002126.txt,14,False,756,a89e7fb39798b589ef31756706ffb305e55913dda82e6b4f6996398094acea16
kitti_train,2128,002127.png,data/processed/milestone_3/images/kitti/train/002127.png,002127.txt,data/processed/milestone_3/annotations/yolo/kitti/train/002127.txt,2,False,108,50e17e043f5fb454ada018b68820f720e4f5b120a3ae4562febdf1e0a4931688
kitti_train,2129,002128.png,data/processed/milestone_3/images/kitti/train/002128.png,002128.txt,data/processed/milestone_3/annotations/yolo/kitti/train/002128.txt,7,False,378,d6fbb50b502ddfcf2fc5c098839c39754e1cabc146d7a189be0e7ca203c1662c
kitti_train,2130,002129.png,data/processed/milestone_3/images/kitti/train/002129.png,002129.txt,data/processed/milestone_3/annotations/yolo/kitti/train/002129.txt,13,False,702,a4ad62cbf648c042c1bceb872e19fd8f020b20167b6d72f2ba3ebd15cbbf41ae
kitti_train,2131,002130.png,data/processed/milestone_3/images/kitti/train/002130.png,002130.txt,data/processed/milestone_3/annotations/yolo/kitti/train/002130.txt,6,False,324,31136535b3dc87555e7df6ab775fe84c68917fdc0122d5e13d8918c755689811
kitti_train,2132,002131.png,data/processed/milestone_3/images/kitti/train/002131.png,002131.txt,data/processed/milestone_3/annotations/yolo/kitti/train/002131.txt,4,False,216,472731465a1423d960603423983eff9c80075f748f132544ff51b87b6e6acd40
kitti_train,2133,002132.png,data/processed/milestone_3/images/kitti/train/002132.png,002132.txt,data/processed/milestone_3/annotations/yolo/kitti/train/002132.txt,4,False,216,6e65ed0d3c94b33aa65dd0cac1a74b7cda60880b3c463b2e3bbf79a8326327b2
kitti_train,2134,002133.png,data/processed/milestone_3/images/kitti/train/002133.png,002133.txt,data/processed/milestone_3/annotations/yolo/kitti/train/002133.txt,3,False,162,da363619333318720058d5c8e440e048569d4fb9b7d0ddc1e6181f19552f9e60
kitti_train,2135,002134.png,data/processed/milestone_3/images/kitti/train/002134.png,002134.txt,data/processed/milestone_3/annotations/yolo/kitti/train/002134.txt,14,False,756,d0eff6047c3c8a52b86ce32dced0c7408ee37c010392dd7c2c2429d0e45a45bb
kitti_train,2136,002135.png,data/processed/milestone_3/images/kitti/train/002135.png,002135.txt,data/processed/milestone_3/annotations/yolo/kitti/train/002135.txt,15,False,810,58375e2b6243320bc348aa99f18e89e5bf5f2d15c165e5521fc9c78177f91a9f
kitti_train,2137,002136.png,data/processed/milestone_3/images/kitti/train/002136.png,002136.txt,data/processed/milestone_3/annotations/yolo/kitti/train/002136.txt,5,False,270,847cc4100a5b2fe19a659b7288d2ac5c02f6f32600ceb450d300873dde70c915
kitti_train,2139,002138.png,data/processed/milestone_3/images/kitti/train/002138.png,002138.txt,data/processed/milestone_3/annotations/yolo/kitti/train/002138.txt,4,False,216,f7913352e4c92994794f6b4a979d4f9b7e9f401dab385c6d410bbc5bc64f93d8
kitti_train,2140,002139.png,data/processed/milestone_3/images/kitti/train/002139.png,002139.txt,data/processed/milestone_3/annotations/yolo/kitti/train/002139.txt,9,False,486,f96dda7701e4a6401a852e1ae15bf926d1694040c20589894e2ca47632e3ae95
kitti_train,2141,002140.png,data/processed/milestone_3/images/kitti/train/002140.png,002140.txt,data/processed/milestone_3/annotations/yolo/kitti/train/002140.txt,5,False,270,d256dcc56f8fe104fc543a8a6dc0f53c71dfc90be2c3bea34dc542665e70615a
kitti_train,2142,002141.png,data/processed/milestone_3/images/kitti/train/002141.png,002141.txt,data/processed/milestone_3/annotations/yolo/kitti/train/002141.txt,2,False,108,91e3f7710ff7b22ae63c6cb6582bb7c5b6f618a26c7df6c48dde6aa8f87cd64a
kitti_train,2145,002144.png,data/processed/milestone_3/images/kitti/train/002144.png,002144.txt,data/processed/milestone_3/annotations/yolo/kitti/train/002144.txt,1,False,54,068572b957493cca3f5a87f7b3f48a084f8ad812612126f8081d19195b98d2f5
kitti_train,2146,002145.png,data/processed/milestone_3/images/kitti/train/002145.png,002145.txt,data/processed/milestone_3/annotations/yolo/kitti/train/002145.txt,6,False,324,e80181df2609f56744886440582c14e448e19537c94180d9cbf2fcee663a58cb
kitti_train,2147,002146.png,data/processed/milestone_3/images/kitti/train/002146.png,002146.txt,data/processed/milestone_3/annotations/yolo/kitti/train/002146.txt,1,False,54,b8d3a18a1a04dd564f5367d1ed20bbf19137265cc5a36e7021b53524e508f64f
kitti_train,2148,002147.png,data/processed/milestone_3/images/kitti/train/002147.png,002147.txt,data/processed/milestone_3/annotations/yolo/kitti/train/002147.txt,15,False,810,c143dd75ea22f37a41eca0dc0b0a4d225aadfd55c963e336eee498e867269c78
kitti_train,2149,002148.png,data/processed/milestone_3/images/kitti/train/002148.png,002148.txt,data/processed/milestone_3/annotations/yolo/kitti/train/002148.txt,1,False,54,6d5b919d5e4c9d37c8a1706b0396daf94a98974b7c0d1666f9fd66946506b1c5
kitti_train,2150,002149.png,data/processed/milestone_3/images/kitti/train/002149.png,002149.txt,data/processed/milestone_3/annotations/yolo/kitti/train/002149.txt,6,False,324,a30dc195dd912006126bfb06d6c3136b1582e6bdb488605770dd8abd26b3beed
kitti_train,2151,002150.png,data/processed/milestone_3/images/kitti/train/002150.png,002150.txt,data/processed/milestone_3/annotations/yolo/kitti/train/002150.txt,9,False,486,005795cae144600f8b056097efa4e57a6a03db6635d0f5bb03261a9a445adcd6
kitti_train,2152,002151.png,data/processed/milestone_3/images/kitti/train/002151.png,002151.txt,data/processed/milestone_3/annotations/yolo/kitti/train/002151.txt,4,False,216,c38de0307803822bf4b1e70124b869eee652becac7f2d6428f1de880760bdc83
kitti_train,2154,002153.png,data/processed/milestone_3/images/kitti/train/002153.png,002153.txt,data/processed/milestone_3/annotations/yolo/kitti/train/002153.txt,10,False,540,bc7a819017d150c40be67e5ed0218587cc32367656060b447d4f36bf6ee8eb78
kitti_train,2155,002154.png,data/processed/milestone_3/images/kitti/train/002154.png,002154.txt,data/processed/milestone_3/annotations/yolo/kitti/train/002154.txt,1,False,54,340382084662812158a7b3371126e92ee3012e194c81eadf48e39b7071249b85
kitti_train,2156,002155.png,data/processed/milestone_3/images/kitti/train/002155.png,002155.txt,data/processed/milestone_3/annotations/yolo/kitti/train/002155.txt,15,False,810,e78fd1659624fe4d69632b1461b282460d9e4b3d9481a8c63ac36cf0098fa775
kitti_train,2158,002157.png,data/processed/milestone_3/images/kitti/train/002157.png,002157.txt,data/processed/milestone_3/annotations/yolo/kitti/train/002157.txt,11,False,594,d00050b22ce8b170df5d9610061527e5e55d91280b480fdb07312ad45018caa9
kitti_train,2159,002158.png,data/processed/milestone_3/images/kitti/train/002158.png,002158.txt,data/processed/milestone_3/annotations/yolo/kitti/train/002158.txt,7,False,378,c8d6441b3103f5251ee66364438b63da0e8bf6a7124526f48d568d7157b8d270
kitti_train,2162,002161.png,data/processed/milestone_3/images/kitti/train/002161.png,002161.txt,data/processed/milestone_3/annotations/yolo/kitti/train/002161.txt,9,False,486,6e0e4451fd4989689aa5093e9778d184fc68ad6f013801ead487fbc20fabc07f
kitti_train,2164,002163.png,data/processed/milestone_3/images/kitti/train/002163.png,002163.txt,data/processed/milestone_3/annotations/yolo/kitti/train/002163.txt,4,False,216,8273dcb1ca249ebe11359bae9100dd832c5a5f5c840fa0bb91e1a383ef386347
kitti_train,2165,002164.png,data/processed/milestone_3/images/kitti/train/002164.png,002164.txt,data/processed/milestone_3/annotations/yolo/kitti/train/002164.txt,4,False,216,97e1033636dc418ae8fe628d556ad00d386117eb62255bca482beaf9f98e0d1e
kitti_train,2167,002166.png,data/processed/milestone_3/images/kitti/train/002166.png,002166.txt,data/processed/milestone_3/annotations/yolo/kitti/train/002166.txt,3,False,162,c7327a4f2b824ee431315f41d44bd9d962e56d38e0e48744c62e38fddb2df07f
kitti_train,2170,002169.png,data/processed/milestone_3/images/kitti/train/002169.png,002169.txt,data/processed/milestone_3/annotations/yolo/kitti/train/002169.txt,9,False,486,7ae39a54dd3f263fa79f68eb43b2e43d7a3067eeb221efef610fa53df237a30c
kitti_train,2171,002170.png,data/processed/milestone_3/images/kitti/train/002170.png,002170.txt,data/processed/milestone_3/annotations/yolo/kitti/train/002170.txt,5,False,270,ba9622a2555e822297d78504e73d96497b899364c2cffaa1c72d06178a592fb5
kitti_train,2172,002171.png,data/processed/milestone_3/images/kitti/train/002171.png,002171.txt,data/processed/milestone_3/annotations/yolo/kitti/train/002171.txt,14,False,756,9cd393c44b4f41dc35872c99c87b26c715b5ef3f73d7a0881062d9bab596e709
kitti_train,2174,002173.png,data/processed/milestone_3/images/kitti/train/002173.png,002173.txt,data/processed/milestone_3/annotations/yolo/kitti/train/002173.txt,9,False,486,0bf1a33def5f66f5461d71eca1e8d0ce21e7a5b2600d7cbe1407315800e3a85b
kitti_train,2176,002175.png,data/processed/milestone_3/images/kitti/train/002175.png,002175.txt,data/processed/milestone_3/annotations/yolo/kitti/train/002175.txt,16,False,864,c7105ee101b612b3c75a151028615747a6814073d001d253f6c6963559309aee
kitti_train,2178,002177.png,data/processed/milestone_3/images/kitti/train/002177.png,002177.txt,data/processed/milestone_3/annotations/yolo/kitti/train/002177.txt,10,False,540,34b3aea637a3741df850937b2f7bcdfad2004439c285808939f70fd9b89c410c
kitti_train,2179,002178.png,data/processed/milestone_3/images/kitti/train/002178.png,002178.txt,data/processed/milestone_3/annotations/yolo/kitti/train/002178.txt,1,False,54,0445f88eceef3ae66d617ec1357be5aaa1148f9d53771565fe854b2e5b6ca639
kitti_train,2180,002179.png,data/processed/milestone_3/images/kitti/train/002179.png,002179.txt,data/processed/milestone_3/annotations/yolo/kitti/train/002179.txt,1,False,54,e4f813aab41afba44b6198f7c3e269b9f7a134282bca067e23728b40320e17a8
kitti_train,2181,002180.png,data/processed/milestone_3/images/kitti/train/002180.png,002180.txt,data/processed/milestone_3/annotations/yolo/kitti/train/002180.txt,5,False,270,d921bee30f2b3d96424e3a41b392e334c72fd815b39bc726a1ed20cd0f76fe65
kitti_train,2182,002181.png,data/processed/milestone_3/images/kitti/train/002181.png,002181.txt,data/processed/milestone_3/annotations/yolo/kitti/train/002181.txt,13,False,702,9b702b00387f94df1de761782e54d35a1ba10715588236569d8a48fa1794c109
kitti_train,2183,002182.png,data/processed/milestone_3/images/kitti/train/002182.png,002182.txt,data/processed/milestone_3/annotations/yolo/kitti/train/002182.txt,9,False,486,1860740e9088615f47567bcaf8426ffe46b1f0b76cae2a7172ed4f2c93419c6e
kitti_train,2184,002183.png,data/processed/milestone_3/images/kitti/train/002183.png,002183.txt,data/processed/milestone_3/annotations/yolo/kitti/train/002183.txt,7,False,378,e340e1732daeaca6a0dd1575fbf29c6f77ee3abb3b057b2251ebd4cf46b8de26
kitti_train,2185,002184.png,data/processed/milestone_3/images/kitti/train/002184.png,002184.txt,data/processed/milestone_3/annotations/yolo/kitti/train/002184.txt,2,False,108,a4f5cdfcdbccab90cab7ab05f228be17c7151eeba52702fc1a14d12aefad38d6
kitti_train,2186,002185.png,data/processed/milestone_3/images/kitti/train/002185.png,002185.txt,data/processed/milestone_3/annotations/yolo/kitti/train/002185.txt,7,False,378,6397d374646d8352b3f29ef4559d324b1ae88fa3ba00b0ab4f5198ed89d8138c
kitti_train,2187,002186.png,data/processed/milestone_3/images/kitti/train/002186.png,002186.txt,data/processed/milestone_3/annotations/yolo/kitti/train/002186.txt,1,False,54,76dd369a7fa1291c7fa07347bf3bf09587ba0fac44efc628fc41e2e2a6b62304
kitti_train,2188,002187.png,data/processed/milestone_3/images/kitti/train/002187.png,002187.txt,data/processed/milestone_3/annotations/yolo/kitti/train/002187.txt,10,False,540,3d7884220530a60a4590a13262777f9fdf902475d68ebd05b24443d4f76a53e1
kitti_train,2189,002188.png,data/processed/milestone_3/images/kitti/train/002188.png,002188.txt,data/processed/milestone_3/annotations/yolo/kitti/train/002188.txt,3,False,162,60b8904394b6ae5cab47d24e46b42c854cfe73761adbec2a58cb5fc815ef0e80
kitti_train,2190,002189.png,data/processed/milestone_3/images/kitti/train/002189.png,002189.txt,data/processed/milestone_3/annotations/yolo/kitti/train/002189.txt,5,False,270,756c8dc5f46add045ad1efbedb7905cb3512278b7ab60457bf89c8fae1e87c12
kitti_train,2191,002190.png,data/processed/milestone_3/images/kitti/train/002190.png,002190.txt,data/processed/milestone_3/annotations/yolo/kitti/train/002190.txt,1,False,54,5792022ff896a9dba2d0fb99ac5fedbeaf18d6407e73e68321ab1ae939557dd5
kitti_train,2193,002192.png,data/processed/milestone_3/images/kitti/train/002192.png,002192.txt,data/processed/milestone_3/annotations/yolo/kitti/train/002192.txt,1,False,54,7962e59bf6a2cb21255822e83f88b1e4ef815851c37f2c16ab427de88663e8f3
kitti_train,2194,002193.png,data/processed/milestone_3/images/kitti/train/002193.png,002193.txt,data/processed/milestone_3/annotations/yolo/kitti/train/002193.txt,5,False,270,8586e2072b7556104404fbf5a34f03e5067aa0050a5c192fd9d0ec7a31dec448
kitti_train,2195,002194.png,data/processed/milestone_3/images/kitti/train/002194.png,002194.txt,data/processed/milestone_3/annotations/yolo/kitti/train/002194.txt,15,False,810,0e703e69b56170bd3d2bf13f5f775ba35aaa72d703ca25109ae7c0b1fbf486ae
kitti_train,2200,002199.png,data/processed/milestone_3/images/kitti/train/002199.png,002199.txt,data/processed/milestone_3/annotations/yolo/kitti/train/002199.txt,8,False,432,ad754af8871ee40ebaba202be1e6d0ea81e5e1d696396c7b9485eefe2515fc3d
kitti_train,2201,002200.png,data/processed/milestone_3/images/kitti/train/002200.png,002200.txt,data/processed/milestone_3/annotations/yolo/kitti/train/002200.txt,8,False,432,6b117b64903f42703fec5e718bc39d86592e973f65c6534ee3f90145c93016a5
kitti_train,2202,002201.png,data/processed/milestone_3/images/kitti/train/002201.png,002201.txt,data/processed/milestone_3/annotations/yolo/kitti/train/002201.txt,7,False,378,6fc30d84c54764663c90cc76231c6cc6bf5898bb5793d5ab6743c0fc82042be8
kitti_train,2204,002203.png,data/processed/milestone_3/images/kitti/train/002203.png,002203.txt,data/processed/milestone_3/annotations/yolo/kitti/train/002203.txt,1,False,54,d3a7275c5807b70334da7f5571d80dc11f3e55a563639f50abaa92a8c9758998
kitti_train,2207,002206.png,data/processed/milestone_3/images/kitti/train/002206.png,002206.txt,data/processed/milestone_3/annotations/yolo/kitti/train/002206.txt,8,False,432,32fc28b4d87636a1f352b53a951c7e946f8e66848fa0b58f0551323f1bf0d35f
kitti_train,2208,002207.png,data/processed/milestone_3/images/kitti/train/002207.png,002207.txt,data/processed/milestone_3/annotations/yolo/kitti/train/002207.txt,3,False,162,637c76f892e1a0c4abaf5840e7506473d37ea9b56368b2db7e99f413aaeb2f4b
kitti_train,2209,002208.png,data/processed/milestone_3/images/kitti/train/002208.png,002208.txt,data/processed/milestone_3/annotations/yolo/kitti/train/002208.txt,1,False,54,3296bb99addd39172f63b78163c5daa8bd0323ebfd420531217d51142555b582
kitti_train,2211,002210.png,data/processed/milestone_3/images/kitti/train/002210.png,002210.txt,data/processed/milestone_3/annotations/yolo/kitti/train/002210.txt,7,False,378,ebf439be540ff2f9f2ba67c1e9db64e5d3e353ffd908b4b99ff639351d3e2df0
kitti_train,2212,002211.png,data/processed/milestone_3/images/kitti/train/002211.png,002211.txt,data/processed/milestone_3/annotations/yolo/kitti/train/002211.txt,6,False,324,143e7ec9c5774074d630dea1e26aa276faacd872ab4c401948c2020eaa8133b1
kitti_train,2213,002212.png,data/processed/milestone_3/images/kitti/train/002212.png,002212.txt,data/processed/milestone_3/annotations/yolo/kitti/train/002212.txt,13,False,702,59748f54aedb88c9f81bb22cec35357afb76348b084869d48d4acc50e4a4ff40
kitti_train,2214,002213.png,data/processed/milestone_3/images/kitti/train/002213.png,002213.txt,data/processed/milestone_3/annotations/yolo/kitti/train/002213.txt,1,False,54,ec75faab69772b940089e6dfa2e47d5a53b5a40a0f40e42b403ab7452a92f2b4
kitti_train,2215,002214.png,data/processed/milestone_3/images/kitti/train/002214.png,002214.txt,data/processed/milestone_3/annotations/yolo/kitti/train/002214.txt,6,False,324,ed10f9e6920fd92a617a691d8d7bfc12c41acdc3a78a781b881ec913e48921ca
kitti_train,2216,002215.png,data/processed/milestone_3/images/kitti/train/002215.png,002215.txt,data/processed/milestone_3/annotations/yolo/kitti/train/002215.txt,4,False,216,d7e070ba7b3f1c54f51e6d205e3f583a983340df3f77e19b6e315324b2432183
kitti_train,2219,002218.png,data/processed/milestone_3/images/kitti/train/002218.png,002218.txt,data/processed/milestone_3/annotations/yolo/kitti/train/002218.txt,4,False,216,66f5e47a60d22e327b98f6ef802448cebdae609cc15ceeb514f04382ab5e1be6
kitti_train,2220,002219.png,data/processed/milestone_3/images/kitti/train/002219.png,002219.txt,data/processed/milestone_3/annotations/yolo/kitti/train/002219.txt,9,False,486,5716124ebbe0cc9124d7d942c1329a82e2fecd3b3828fce1a074972284df56c1
kitti_train,2221,002220.png,data/processed/milestone_3/images/kitti/train/002220.png,002220.txt,data/processed/milestone_3/annotations/yolo/kitti/train/002220.txt,1,False,54,72e304d14b689374bdf6cc206308d9b389a16122bc26328fc29575dcbc7c0030
kitti_train,2222,002221.png,data/processed/milestone_3/images/kitti/train/002221.png,002221.txt,data/processed/milestone_3/annotations/yolo/kitti/train/002221.txt,5,False,270,fa20f32436ef9a7c3c6fc70a2dd722c44357281a20247a9af5383804dc530ad4
kitti_train,2223,002222.png,data/processed/milestone_3/images/kitti/train/002222.png,002222.txt,data/processed/milestone_3/annotations/yolo/kitti/train/002222.txt,1,False,54,75bb0774c5bf42b8f91d53e6b723a1d6efef13c379833f330fb45bc28b3a7353
kitti_train,2224,002223.png,data/processed/milestone_3/images/kitti/train/002223.png,002223.txt,data/processed/milestone_3/annotations/yolo/kitti/train/002223.txt,7,False,378,cb7e97385d057c93336a96f335faa8478ba6e66619e21ae113f7f7ca67e8b67c
kitti_train,2225,002224.png,data/processed/milestone_3/images/kitti/train/002224.png,002224.txt,data/processed/milestone_3/annotations/yolo/kitti/train/002224.txt,3,False,162,b696fc279e83ac2c14de1a49a6d838529e93814ebe2e4a1e39bf1bc7c99b221e
kitti_train,2226,002225.png,data/processed/milestone_3/images/kitti/train/002225.png,002225.txt,data/processed/milestone_3/annotations/yolo/kitti/train/002225.txt,9,False,486,731a1fe14638efa85cf34c96ba498ca7492547e4c2987660b0d5ce2328493b42
kitti_train,2228,002227.png,data/processed/milestone_3/images/kitti/train/002227.png,002227.txt,data/processed/milestone_3/annotations/yolo/kitti/train/002227.txt,6,False,324,586ec141107732a78547408cf9e811f12073f563dec52ad4b26bf413348f160a
kitti_train,2229,002228.png,data/processed/milestone_3/images/kitti/train/002228.png,002228.txt,data/processed/milestone_3/annotations/yolo/kitti/train/002228.txt,6,False,324,ac8d55b72fc438020758967690f73f4d244f156923c5608bec4852aeb433951e
kitti_train,2230,002229.png,data/processed/milestone_3/images/kitti/train/002229.png,002229.txt,data/processed/milestone_3/annotations/yolo/kitti/train/002229.txt,5,False,270,a8a1d504a029ed5d7a47ea74af13ae1539a2a63bdacc9035f33460ef0c04ce9a
kitti_train,2231,002230.png,data/processed/milestone_3/images/kitti/train/002230.png,002230.txt,data/processed/milestone_3/annotations/yolo/kitti/train/002230.txt,10,False,540,39cbb4f6b4e83ee01faf25aaed8a256e3b1af4981a918ea185791fa0e0407042
kitti_train,2232,002231.png,data/processed/milestone_3/images/kitti/train/002231.png,002231.txt,data/processed/milestone_3/annotations/yolo/kitti/train/002231.txt,1,False,54,53500b3c526f3a79052cc9f64a1eb1f6805f540b9ea771a4c03c36fcc4e4acfd
kitti_train,2233,002232.png,data/processed/milestone_3/images/kitti/train/002232.png,002232.txt,data/processed/milestone_3/annotations/yolo/kitti/train/002232.txt,6,False,324,86d526d65451cb6e23219dd480cdf51e9be8267184e4b7faf35b67bc1e947cca
kitti_train,2234,002233.png,data/processed/milestone_3/images/kitti/train/002233.png,002233.txt,data/processed/milestone_3/annotations/yolo/kitti/train/002233.txt,5,False,270,1e21e4bfe9228dbfd4adf6d868334579051792a16f6a953a123cd90db1bb9417
kitti_train,2235,002234.png,data/processed/milestone_3/images/kitti/train/002234.png,002234.txt,data/processed/milestone_3/annotations/yolo/kitti/train/002234.txt,7,False,378,d963ff373e24e8476c01e6650596c4b6197c79b59ce460aefcc7e688e3df8d1c
kitti_train,2236,002235.png,data/processed/milestone_3/images/kitti/train/002235.png,002235.txt,data/processed/milestone_3/annotations/yolo/kitti/train/002235.txt,2,False,108,a654fb44ad29e27a8aeb6fc446f4615f1c878589ef1736174ac4163da518f29f
kitti_train,2237,002236.png,data/processed/milestone_3/images/kitti/train/002236.png,002236.txt,data/processed/milestone_3/annotations/yolo/kitti/train/002236.txt,3,False,162,6436cfd4578712cf745d067b5a158f2c42fa293d4d75d064f3a094e36f1c42a6
kitti_train,2238,002237.png,data/processed/milestone_3/images/kitti/train/002237.png,002237.txt,data/processed/milestone_3/annotations/yolo/kitti/train/002237.txt,5,False,270,899f3edbf8491f9aa137cbc0ccc2c6147e86fc283387c8c0cb8d6bba3b617e0c
kitti_train,2240,002239.png,data/processed/milestone_3/images/kitti/train/002239.png,002239.txt,data/processed/milestone_3/annotations/yolo/kitti/train/002239.txt,4,False,216,00337c634a627489b46634e1674aa37a808dca09215ee782c789279238902b67
kitti_train,2241,002240.png,data/processed/milestone_3/images/kitti/train/002240.png,002240.txt,data/processed/milestone_3/annotations/yolo/kitti/train/002240.txt,3,False,162,db2b074b5b8f89f1f2ed12bca787a56ec2f11e872c0f19396ff2b8c83ff1a7a1
kitti_train,2242,002241.png,data/processed/milestone_3/images/kitti/train/002241.png,002241.txt,data/processed/milestone_3/annotations/yolo/kitti/train/002241.txt,6,False,324,9fb3015a343981b229cf4acdd287ee329c3d0640374a2821219eca2c99e464d6
kitti_train,2243,002242.png,data/processed/milestone_3/images/kitti/train/002242.png,002242.txt,data/processed/milestone_3/annotations/yolo/kitti/train/002242.txt,1,False,54,aa6ede0cd3090051b23261d305b4441ad261de1ad566ef23ba82e8de6671f97e
kitti_train,2244,002243.png,data/processed/milestone_3/images/kitti/train/002243.png,002243.txt,data/processed/milestone_3/annotations/yolo/kitti/train/002243.txt,3,False,162,5f8cac6fddd1eb087638bfab4f9224cb249eec77d06496d49f406c0e393af0db
kitti_train,2245,002244.png,data/processed/milestone_3/images/kitti/train/002244.png,002244.txt,data/processed/milestone_3/annotations/yolo/kitti/train/002244.txt,1,False,54,9c66fe44ce364a699b10d01290bde0f68ec137c918ccc1e8f9aaf3c40b6f6097
kitti_train,2248,002247.png,data/processed/milestone_3/images/kitti/train/002247.png,002247.txt,data/processed/milestone_3/annotations/yolo/kitti/train/002247.txt,1,False,54,02dd77973832813fd2eeaca161f87688d88c52e77b17d93e09b3f32c2e22ddfd
kitti_train,2249,002248.png,data/processed/milestone_3/images/kitti/train/002248.png,002248.txt,data/processed/milestone_3/annotations/yolo/kitti/train/002248.txt,3,False,162,0e06300dd31a7002fab2bd746e89ac1b29a5d898cd284758652bd70b8db9c8d0
kitti_train,2250,002249.png,data/processed/milestone_3/images/kitti/train/002249.png,002249.txt,data/processed/milestone_3/annotations/yolo/kitti/train/002249.txt,1,False,54,002adf20b19e78ce6efa527ed4d05aeb67641c0cc10e34b9661f17cc66c8f7bc
kitti_train,2253,002252.png,data/processed/milestone_3/images/kitti/train/002252.png,002252.txt,data/processed/milestone_3/annotations/yolo/kitti/train/002252.txt,1,False,54,a6ea1d5fb3707cf093762ef63412772c4a8caa80ab406197003d2a7acb86ea2a
kitti_train,2254,002253.png,data/processed/milestone_3/images/kitti/train/002253.png,002253.txt,data/processed/milestone_3/annotations/yolo/kitti/train/002253.txt,7,False,378,734bd011671bbe1f68a6c34e7c794a91af39a8fca717ed705ca174cdfe04ac1a
kitti_train,2255,002254.png,data/processed/milestone_3/images/kitti/train/002254.png,002254.txt,data/processed/milestone_3/annotations/yolo/kitti/train/002254.txt,13,False,702,3bd2d88896242e528cec3b52045cf5a7703cc14c608fd21896d5efe7c1b5861b
kitti_train,2256,002255.png,data/processed/milestone_3/images/kitti/train/002255.png,002255.txt,data/processed/milestone_3/annotations/yolo/kitti/train/002255.txt,4,False,216,1201ebb19752e8b35120bb4cede737234eb9ade16ef31a86b67bbb0a5089162d
kitti_train,2258,002257.png,data/processed/milestone_3/images/kitti/train/002257.png,002257.txt,data/processed/milestone_3/annotations/yolo/kitti/train/002257.txt,16,False,864,95155d32cf7779032dfdbf94ab56832e0050a939fbfe79839b34b9de055321da
kitti_train,2259,002258.png,data/processed/milestone_3/images/kitti/train/002258.png,002258.txt,data/processed/milestone_3/annotations/yolo/kitti/train/002258.txt,4,False,216,4802e9eadc10254ac54c54349ba16117bf291c4c5ec3bb8a824829c775053671
kitti_train,2260,002259.png,data/processed/milestone_3/images/kitti/train/002259.png,002259.txt,data/processed/milestone_3/annotations/yolo/kitti/train/002259.txt,3,False,162,8f8fa5fc8799dd4bc02f607d542391560cae9f5e96c80dba3a50ea55abb76dfc
kitti_train,2261,002260.png,data/processed/milestone_3/images/kitti/train/002260.png,002260.txt,data/processed/milestone_3/annotations/yolo/kitti/train/002260.txt,5,False,270,8213fc734ad5aac7307cd21513c4c645e775fb7e7ccc51dc9debafadce30775a
kitti_train,2262,002261.png,data/processed/milestone_3/images/kitti/train/002261.png,002261.txt,data/processed/milestone_3/annotations/yolo/kitti/train/002261.txt,1,False,54,858afa4593628e75fda0dd86f3e0aadc0118eda6c49c235f6d6af3197e7c2d30
kitti_train,2263,002262.png,data/processed/milestone_3/images/kitti/train/002262.png,002262.txt,data/processed/milestone_3/annotations/yolo/kitti/train/002262.txt,9,False,486,edf8758fd8b098f4bba83c1830e66b30500fd8952416c33adda92ca420527de7
kitti_train,2264,002263.png,data/processed/milestone_3/images/kitti/train/002263.png,002263.txt,data/processed/milestone_3/annotations/yolo/kitti/train/002263.txt,9,False,486,0b4b3cd0fa28aa32c29cedfe8c0599f6d792e1a659c23a2eb7c1b281d427a168
kitti_train,2265,002264.png,data/processed/milestone_3/images/kitti/train/002264.png,002264.txt,data/processed/milestone_3/annotations/yolo/kitti/train/002264.txt,3,False,162,77f4e5091d758767489c324eb02e70b1c7c1d40c15ab640933c155420ff5b4fe
kitti_train,2266,002265.png,data/processed/milestone_3/images/kitti/train/002265.png,002265.txt,data/processed/milestone_3/annotations/yolo/kitti/train/002265.txt,2,False,108,5827df742cdbc9778b94a659c4f7b828cb27f13b5f01ba30208a1940509f6db2
kitti_train,2267,002266.png,data/processed/milestone_3/images/kitti/train/002266.png,002266.txt,data/processed/milestone_3/annotations/yolo/kitti/train/002266.txt,7,False,378,e8aeb0c3b924977f412feca85ac214fb31b2b73a6c4eee6469327cd38bf9fdc1
